,DATE / TIME (PST),SNOW WC INCHES,Unnamed: 2,SNO ADJ INCHES,Unnamed: 4,PPT INC INCHES,Unnamed: 6,RAIN INCHES,Unnamed: 8,TEMP MN DEG F,Unnamed: 10,TEMP MX DEG F,Unnamed: 12,TEMP AV DEG F,Unnamed: 14
351,09/16/2016,0.00,,0.0,r,0.00,,29.16,,46,,72,,58,
352,09/17/2016,0.12,,0.0,r,0.00,,29.16,,52,,79,,62,
353,09/18/2016,0.12,,0.0,r,0.00,,29.16,,53,,80,,63,
354,09/19/2016,0.12,,0.0,r,0.00,,29.16,,53,,76,,62,
355,09/20/2016,0.12,,0.0,r,0.00,,29.16,,49,,73,,58,
356,09/21/2016,0.12,,0.0,r,0.00,,29.16,,35,,59,,49,
357,09/22/2016,0.00,,0.0,r,0.00,,29.16,,30,,49,,38,
358,09/23/2016,-0.12,,0.0,r,0.00,,29.16,,28,,66,,46,
359,09/24/2016,0.00,,0.0,r,0.00,,29.16,,38,,67,,52,
360,09/25/2016,0.00,,0.0,r,0.00,,29.16,,46,,72,,57,
361,09/26/2016,0.12,,0.0,r,0.00,,29.16,,51,,79,,62,
362,09/27/2016,0.12,,0.0,r,0.00,,29.16,,54,,82,,65,
363,09/28/2016,0.12,,0.0,r,0.00,,29.16,,52,,80,,63,
364,09/29/2016,0.12,,0.0,r,0.00,,29.16,,47,,69,,57,
365,09/30/2016,0.00,,0.0,r,--,,29.16,,37,,63,,49,
