,DATE / TIME (PST),SNOW WC INCHES,Unnamed: 2,SNO ADJ INCHES,Unnamed: 4,PPT INC INCHES,Unnamed: 6,RAIN INCHES,Unnamed: 8,TEMP MN DEG F,Unnamed: 10,TEMP MX DEG F,Unnamed: 12,TEMP AV DEG F,Unnamed: 14
350,09/16/2017,-0.48,,0.0,r,0.00,,42.36,,38,,60,,47,
351,09/17/2017,-0.36,,0.0,r,0.00,,42.36,,39,,62,,49,
352,09/18/2017,-0.36,,0.0,r,0.00,,42.36,,40,,52,,46,
353,09/19/2017,-0.36,,0.0,r,0.00,,42.36,,34,,50,,41,
354,09/20/2017,-0.48,,0.0,r,0.00,,42.36,,32,,44,,38,
355,09/21/2017,-0.48,,0.0,r,0.00,,42.36,,30,,45,,34,
356,09/22/2017,-0.24,,0.0,r,0.00,,42.36,,25,,45,,33,
357,09/23/2017,-0.36,,0.0,r,0.00,,42.36,,26,,49,,36,
358,09/24/2017,-0.36,,0.0,r,0.00,,42.36,,30,,56,,40,
359,09/25/2017,-0.36,,0.0,r,0.00,,42.36,,36,,58,,45,
360,09/26/2017,-0.24,,0.0,r,0.00,,42.36,,38,,61,,48,
361,09/27/2017,-0.24,,0.0,r,0.20,,42.56,,41,,65,,50,
362,09/28/2017,-0.36,,0.0,r,0.00,,42.56,,41,,66,,52,
363,09/29/2017,-0.24,,0.0,r,0.00,,42.56,,41,,62,,50,
364,09/30/2017,-0.36,,0.0,r,0.00,,42.56,,37,,61,,47,
